tid,seatNumber,price,passportID,rid,fid,fctype
1607,269,444,28737,810,KB839,NULL,['J']
1608,109,285,99021,3615,1P1529,NULL,['Y+']
1609,218,944,106080,1323,H41465,NULL,['Y+']
1610,148,1175,145815,3263,SD1841,NULL,['FC']
1611,176,494,21732,1171,TU2061,Explorer,['J']
1612,171,217,141903,407,SD1841,NULL,['FC']
1613,145,670,34809,3325,ZG955,Explorer,['J']
1614,187,1103,7518,1630,DN1778,NULL,['Y']
1615,192,687,27357,2435,QL2458,Explorer,['FC']
1616,162,1206,124563,1368,M21753,Silver,['Y']
1617,262,849,145620,1516,8Z738,Silver,['FC']
1618,299,150,15612,1223,PC2448,NULL,['Y+']
1619,116,290,107169,1357,B92044,NULL,['J']
1620,123,234,81231,279,R13122,NULL,['J']
1621,118,845,134406,1408,UU1003,Gold,['Y']
1622,155,576,122076,1665,3V1482,Gold,['FC']
1623,257,1122,134283,1737,6I1699,NULL,['Y+']
1624,184,1008,52737,549,AR2962,Explorer,['FC']
1625,258,1178,75837,361,VE2478,Explorer,['FC']
1626,122,1180,34833,1537,W33425,NULL,['FC']
1627,181,1063,93081,3143,3D2095,Gold,['J']
1628,184,1094,64806,554,VR1582,NULL,['FC']
1629,177,441,102510,1606,KQ18,Gold,['Y+']
1630,138,1159,46824,1027,QO2404,Gold,['Y+']
1631,158,933,26121,2006,AN109,Silver,['FC']
1632,167,451,135405,2483,LJ2357,Explorer,['FC']
1633,196,375,137910,382,OP1188,NULL,['Y+']
1634,300,1034,15126,2733,E32916,Explorer,['Y']
1635,147,326,112047,1413,G3489,Silver,['FC']
1636,112,674,82569,3658,L7179,NULL,['J']
1637,140,1083,6840,862,L3327,NULL,['Y+']
1638,136,896,98283,1250,JN68,Silver,['FC']
1639,221,616,105702,2962,VE3651,Gold,['J']
1640,157,1156,13896,3810,K63014,NULL,['J']
1641,130,920,84105,1676,HK1249,NULL,['FC']
1642,143,762,112026,2573,H92595,Silver,['J']
1643,111,922,28698,2428,VF1862,NULL,['Y']
1644,136,122,105705,123,KH414,NULL,['J']
1645,137,152,42081,655,B4943,Platinum,['Y+']
1646,127,197,97692,2274,FF2169,NULL,['Y+']
1647,131,591,38724,1108,TW328,NULL,['J']
1648,219,1058,130917,1746,1I3119,Gold,['J']
1649,171,450,104487,2114,RB2413,NULL,['FC']
1650,141,460,123666,792,AD2165,NULL,['FC']
1651,109,429,58464,1343,VI1944,Explorer,['Y+']
1652,176,980,94638,3628,1E1796,Explorer,['J']
1653,265,323,48276,3917,VI1371,Gold,['J']
1654,207,161,69648,286,1I304,NULL,['J']
1655,220,572,40731,2292,TD1333,NULL,['Y+']
1656,215,507,133590,232,-2795,Gold,['Y+']
1657,163,737,56094,3701,Q997,Explorer,['J']
1658,166,980,41763,3937,CQ3107,Explorer,['FC']
1659,105,1046,50874,3462,CO3690,NULL,['FC']
1660,169,1156,14247,519,ZK534,Silver,['Y']
1661,201,614,70845,2846,9Q3005,Gold,['Y+']
1662,102,550,52182,696,8V1098,Explorer,['Y+']
1663,242,1137,8004,182,EW3696,NULL,['Y+']
1664,133,517,63948,352,NY2356,Silver,['Y+']
1665,243,439,106557,2596,VA2555,NULL,['J']
1666,174,825,35994,20,PU3287,Platinum,['Y+']
1667,121,518,204,816,1I213,Platinum,['Y+']
1668,299,658,37944,1335,G3489,Explorer,['Y']
1669,153,195,143073,390,H3174,NULL,['Y']
1670,262,921,74529,3275,XO1206,Explorer,['J']
1671,275,711,67035,2541,..829,NULL,['Y']
1672,193,1257,102327,2227,R92278,Explorer,['J']
1673,298,1106,133029,325,RY589,NULL,['J']
1674,155,1227,11508,209,UX1024,NULL,['FC']
1675,127,1060,38334,1382,TL3596,NULL,['Y']
1676,152,247,126222,480,E61993,NULL,['FC']
1677,297,800,74310,2348,JL1295,NULL,['Y']
1678,300,1260,79839,2511,2F3524,NULL,['J']
1679,145,1114,107718,3387,G13499,Platinum,['J']
1680,271,403,146325,3892,LQ1423,Platinum,['Y']
1681,120,1059,138423,3522,I63722,NULL,['Y']
1682,170,493,72969,1734,D83627,Gold,['Y+']
1683,274,404,26634,418,XY1134,Platinum,['J']
1684,243,949,78000,1607,V7961,Silver,['Y']
1685,245,292,149175,977,GX1035,NULL,['Y']
1686,218,111,79326,394,QZ1443,NULL,['FC']
1687,126,690,100119,481,J22653,NULL,['Y']
1688,270,765,37977,3731,SV2686,NULL,['FC']
1689,108,199,99408,3561,VV2863,NULL,['Y']
1690,263,1075,40809,2346,UM3887,NULL,['FC']
1691,186,166,11460,2240,7O3269,Platinum,['Y']
1692,165,465,22827,3315,SO1100,NULL,['FC']
1693,234,434,76032,2609,BN2177,Explorer,['FC']
1694,133,785,58041,926,YD1291,NULL,['J']
1695,273,522,5055,3964,I62366,Gold,['Y+']
1696,269,1043,128853,3558,TP6,Gold,['Y+']
1697,238,1062,81075,287,X1974,Gold,['J']
1698,276,796,63384,1098,V0142,NULL,['Y']
1699,223,1259,134436,1251,JA1223,NULL,['Y+']
1700,249,865,73788,125,W53980,NULL,['FC']
1701,235,908,85710,1304,VN2266,NULL,['FC']
1702,200,406,5157,528,B42194,Platinum,['Y+']
1703,239,461,75699,487,N1929,NULL,['Y']
1704,246,748,77502,2251,WH2831,NULL,['FC']
1705,157,220,66030,1254,P91022,Explorer,['Y+']
1706,205,501,131832,1829,U12826,NULL,['J']
1707,105,900,140445,1104,SH2867,Silver,['FC']
1708,219,156,63141,2005,GA3010,NULL,['J']
1709,276,202,123300,1679,SX2213,NULL,['FC']
1710,245,616,131367,2305,IJ2300,Silver,['FC']
1711,236,163,20577,1626,5Q717,Explorer,['Y+']
1712,169,1224,109710,472,1391,NULL,['Y+']
1713,172,580,129762,2631,5D236,Silver,['Y']
1714,155,371,98385,1908,AO836,Gold,['J']
1715,254,330,107379,1181,W23196,Gold,['Y+']
1716,121,912,101430,33,TH2101,NULL,['Y']
1717,286,869,60015,148,Q415,NULL,['Y']
1718,106,565,134670,577,RK1182,NULL,['FC']
1719,167,450,82236,849,E5362,NULL,['FC']
1720,137,231,33420,2290,KL2548,NULL,['Y']
1721,166,202,2589,974,C82526,NULL,['J']
1722,209,1084,42309,1075,3V962,Gold,['Y+']
1723,168,149,112161,668,1A2022,NULL,['J']
1724,276,763,8277,233,M3243,Gold,['J']
1725,137,1025,79128,2052,U13972,NULL,['Y']
1726,238,1172,22434,1802,MP816,NULL,['J']
1727,190,872,107169,939,CS919,NULL,['FC']
1728,107,945,4983,3559,6T1245,Explorer,['Y+']
1729,252,808,29025,448,D1441,Gold,['J']
1730,237,758,44769,2884,IJ1391,Silver,['J']
1731,251,1114,47616,636,DV1517,NULL,['J']
1732,201,850,78570,3740,6R2011,Silver,['Y+']
1733,221,766,148203,2696,12550,NULL,['Y+']
1734,218,1138,13782,3440,R0643,NULL,['FC']
1735,154,551,86427,3772,J11534,Explorer,['FC']
1736,110,1132,53856,260,N33720,NULL,['J']
1737,191,980,95706,2084,SQ2878,NULL,['J']
1738,112,582,117474,1810,RK775,NULL,['Y+']
1739,170,655,65628,2909,MU762,Silver,['FC']
1740,116,1207,16755,3877,RS621,Silver,['J']
1741,281,1241,122610,2899,GS113,Silver,['Y+']
1742,184,591,1890,725,YP3629,Platinum,['Y']
1743,292,1161,117927,1413,MN2234,NULL,['Y+']
1744,181,741,90828,3278,TW1653,Explorer,['FC']
1745,192,188,138456,382,HR3111,NULL,['J']
1746,217,1088,114804,1204,BX3388,Gold,['Y']
1747,218,1278,48423,3421,GX3739,NULL,['Y+']
1748,138,205,130926,221,JH2345,NULL,['Y']
1749,142,266,71082,3347,DJ468,Gold,['Y']
1750,175,896,148077,3641,3V1627,Silver,['FC']
1751,257,961,67116,1427,I41622,NULL,['FC']
1752,266,181,40473,2430,LW2607,Gold,['J']
1753,173,956,57105,3627,NJ1230,Silver,['J']
1754,265,786,123720,638,I62371,NULL,['J']
1755,197,151,134217,536,WH1717,NULL,['J']
1756,250,904,46491,2422,QB867,NULL,['Y']
1757,166,1054,102195,2537,MU3645,Platinum,['J']
1758,145,1130,97164,370,XQ1316,Explorer,['Y+']
1759,166,640,91095,3033,P83237,NULL,['FC']
1760,262,850,140934,894,0G1782,Explorer,['Y']
1761,158,403,17715,770,H3505,NULL,['Y+']
1762,111,813,177,128,OL1743,NULL,['FC']
1763,132,1018,107469,1463,E7263,NULL,['Y']
1764,299,759,89967,1114,VE2009,Silver,['FC']
1765,228,265,22893,3874,RM203,Gold,['FC']
1766,119,372,136617,1472,GN2690,Gold,['FC']
1767,171,859,131919,2208,VK1455,NULL,['Y+']
1768,261,1149,50889,3543,ER2,Gold,['Y+']
1769,200,727,147657,2598,JL1416,NULL,['Y+']
1770,224,845,8373,25,1U3240,NULL,['FC']
1771,183,1026,32955,3912,TU3302,NULL,['FC']
1772,190,457,56469,806,3O2824,NULL,['Y+']
1773,225,1113,30447,2831,QE1605,NULL,['Y']
1774,233,728,134124,3662,WK1299,NULL,['Y']
1775,148,262,50232,1742,AF2455,NULL,['J']
1776,192,434,54738,1467,ZF3092,NULL,['FC']
1777,179,837,69072,545,TC2347,NULL,['FC']
1778,228,1091,82695,692,MQ2933,NULL,['Y']
1779,288,1219,121470,1402,6Z2747,Silver,['J']
1780,182,797,10410,837,MY2067,Platinum,['J']
1781,181,194,91401,2286,8D967,Platinum,['J']
1782,115,173,113166,1171,IJ1391,Platinum,['FC']
1783,187,442,65088,3512,KP556,NULL,['J']
1784,196,983,22635,1699,RW2281,NULL,['Y+']
1785,210,203,7641,1738,6G3102,Silver,['Y']
1786,199,308,67119,609,VB2563,Silver,['Y']
1787,218,520,67251,100,YK1802,NULL,['FC']
1788,102,671,14466,1249,LM886,Silver,['Y+']
1789,184,245,86319,3980,HV2981,Explorer,['FC']
1790,298,461,56073,1534,VW2684,Explorer,['J']
1791,220,467,59712,3372,C0294,NULL,['Y+']
1792,240,357,68928,691,D91338,NULL,['J']
1793,265,564,130542,472,G8389,NULL,['Y']
1794,108,1137,73140,3697,HM1351,NULL,['Y+']
1795,211,617,1089,1134,M3305,NULL,['Y']
1796,146,533,95541,1292,PL1255,Silver,['FC']
1797,229,1275,48102,2042,LU2646,NULL,['J']
1798,239,588,143718,1626,P83874,NULL,['Y+']
1799,275,662,94776,3908,5D2428,NULL,['Y+']
1800,106,200,17394,3285,U1914,NULL,['Y+']
1801,242,1230,149640,2520,S5598,NULL,['Y']
1802,201,808,23574,1514,3J3124,Platinum,['Y']
1803,276,1014,41100,327,HY2912,NULL,['J']
1804,241,845,41565,3485,6Y3471,NULL,['J']
1805,287,1266,73626,3279,WH2932,Explorer,['FC']
1806,276,697,146742,3109,-.2942,NULL,['FC']
1807,140,385,83085,467,F51086,Platinum,['Y']
1808,281,742,148065,3380,EQ517,NULL,['Y+']
1809,213,153,38655,416,PA620,Explorer,['FC']
1810,147,768,77382,21,::3174,Gold,['Y+']
1811,129,1006,8772,1369,YT3472,Silver,['FC']
1812,133,920,81885,3624,E5362,Platinum,['J']
1813,173,1261,52830,919,MC1829,NULL,['FC']
1814,245,103,114084,3670,V3228,Platinum,['Y']
1815,205,1132,131250,3506,FR3219,Silver,['Y+']
1816,143,1046,50982,2848,VC3521,Gold,['J']
1817,167,1021,38367,1038,9V1637,Gold,['Y+']
1818,142,219,66108,1534,BY3653,NULL,['Y']
1819,163,1087,116979,2009,CX1248,NULL,['FC']
1820,207,511,97206,934,CP3966,NULL,['J']
1821,147,805,117,2863,1I3328,Gold,['FC']
1822,235,1157,42123,3509,BO1025,NULL,['Y+']
1823,257,1252,123423,2909,B5252,NULL,['FC']
1824,147,680,128505,693,WG3327,NULL,['Y+']
1825,199,804,9627,1406,DH2174,NULL,['Y']
1826,255,1279,87237,3715,T82028,NULL,['FC']
1827,271,560,80898,309,OZ1813,NULL,['Y']
1828,168,325,118395,3561,HH2543,Explorer,['J']
1829,291,178,45435,2009,HM2036,Silver,['FC']
1830,213,1178,107940,2811,BM1061,Platinum,['Y']
1831,238,1264,27198,386,R91096,NULL,['Y+']
1832,163,333,1671,3848,HO3156,Silver,['Y']
1833,110,830,11208,374,J7504,Gold,['Y+']
1834,136,138,103938,1500,TK1294,Gold,['Y+']
1835,160,1284,25017,1154,NH447,Platinum,['J']
1836,165,781,127047,3911,MY1298,Platinum,['FC']
1837,224,593,52497,2101,BV3800,NULL,['J']
1838,232,1081,56211,3752,69152,NULL,['Y+']
1839,205,151,948,1693,DP3157,NULL,['Y']
1840,270,984,100806,3335,PV2447,Gold,['Y']
1841,171,501,58938,2787,PC139,NULL,['Y']
1842,127,823,77523,3069,Q43628,Platinum,['J']
1843,233,681,56142,1907,LK3785,NULL,['J']
1844,211,413,114987,2278,DK1304,Platinum,['Y']
1845,297,452,89304,3700,ML1987,Silver,['Y']
1846,125,674,98934,3590,PT1626,NULL,['J']
1847,114,860,95508,1756,PU3953,Platinum,['Y']
1848,233,1181,108735,3618,E03565,Gold,['J']
1849,106,217,114573,763,6Z3610,Gold,['Y+']
1850,193,551,45924,486,LM2145,NULL,['FC']
1851,285,857,115041,3386,GT229,Platinum,['FC']
1852,163,508,106035,3242,IJ1520,Platinum,['J']
1853,123,1192,23493,764,KT651,Explorer,['Y']
1854,122,545,89103,1352,ZF2081,NULL,['Y+']
1855,171,665,80958,601,BU1430,NULL,['Y']
1856,270,172,74142,1560,GG1588,Silver,['Y']
1857,284,877,93123,1978,A31799,Gold,['Y+']
1858,107,1208,87069,1191,K93339,Explorer,['FC']
1859,280,176,104478,1709,E93951,Explorer,['Y']
1860,106,428,123348,3451,PU3287,Gold,['Y+']
1861,295,416,88422,2609,2O55,Platinum,['J']
1862,232,782,85692,2223,EO2675,Gold,['FC']
1863,124,164,88035,449,OJ1210,NULL,['Y']
1864,200,886,86544,2683,VG1854,Explorer,['FC']
1865,229,800,145764,1924,1R2461,Explorer,['FC']
1866,177,1085,1263,3811,HG1054,Explorer,['Y']
1867,278,1227,63207,2098,W6689,Explorer,['FC']
1868,250,1192,76908,1055,XK2995,NULL,['Y+']
1869,270,1188,122712,2609,3K858,NULL,['Y']
1870,288,1147,107460,2704,WY3175,NULL,['Y']
1871,237,545,73173,1396,G4349,Gold,['FC']
1872,187,964,109014,691,MH2185,Platinum,['FC']
1873,107,1056,94749,587,LZ1078,NULL,['Y+']
1874,226,793,9963,3034,KY3729,Gold,['Y+']
1875,250,297,16842,2625,HK3187,NULL,['Y']
1876,277,1102,71319,1070,TF2963,NULL,['FC']
1877,207,713,122475,2277,M12588,NULL,['Y+']
1878,164,1149,38523,3537,V13994,NULL,['Y']
1879,232,981,23535,160,NG2221,NULL,['J']
1880,275,945,124770,574,BN3717,Gold,['Y']
1881,132,995,136041,263,T91779,NULL,['J']
1882,121,428,47217,313,XS3420,NULL,['J']
1883,128,1119,98271,1084,4S3810,Platinum,['Y']
1884,197,479,9045,1212,VD1064,Gold,['Y']
1885,253,1173,52830,631,RE1257,NULL,['Y']
1886,184,115,43593,233,0G1782,NULL,['FC']
1887,193,323,18771,3073,QO1504,NULL,['Y']
1888,122,362,137706,3738,IX211,Silver,['Y']
1889,136,1146,47070,3101,LB3545,NULL,['Y']
1890,256,977,146511,2011,13409,NULL,['Y']
1891,282,1207,2871,598,7C265,NULL,['Y+']
1892,260,987,41142,728,FC3308,Explorer,['J']
1893,140,265,20928,3372,AG292,NULL,['FC']
1894,298,1193,37902,3111,EJ1800,NULL,['Y+']
1895,202,1031,58761,407,HI2383,Silver,['FC']
1896,225,794,125400,1134,LY1781,Silver,['J']
1897,207,897,85692,2753,LA3456,Gold,['J']
1898,226,293,42063,106,SH2731,NULL,['FC']
1899,185,1232,55275,2232,DA3106,Explorer,['Y+']
1900,280,422,120720,211,Z42414,NULL,['Y+']
1901,245,145,6087,2402,D3267,Explorer,['FC']
1902,250,1063,95949,728,MG1337,Silver,['Y']
1903,243,980,104337,3564,Q415,NULL,['FC']
1904,115,454,42852,558,ZM629,NULL,['Y']
1905,197,1174,6765,2341,FF2169,NULL,['Y+']
1906,116,675,15159,1361,6Z2747,Explorer,['Y']
1907,216,722,81933,923,T82028,Explorer,['Y+']
1908,134,432,3630,632,K82049,Silver,['Y']
1909,198,584,132585,3999,NV1858,Platinum,['FC']
1910,172,701,66690,3617,C23027,Explorer,['Y+']
1911,130,583,94194,3331,MY3731,Platinum,['J']
1912,242,833,124545,2452,QR199,NULL,['FC']
1913,282,1117,114717,1167,TT196,NULL,['J']
1914,126,1210,13941,3863,EN546,Platinum,['Y']
1915,138,1186,140043,2816,LQ2035,NULL,['Y']
1916,183,1147,12909,2850,AD2446,NULL,['Y']
1917,173,1165,23625,879,CB1369,Explorer,['J']
1918,218,681,101085,3893,RZ3215,NULL,['Y']
1919,255,121,48843,1811,J1485,NULL,['Y']
1920,161,975,45015,228,9P2885,Silver,['FC']
1921,250,643,65433,1904,EH2918,NULL,['Y']
1922,140,302,123435,2648,IJ891,NULL,['Y']
1923,296,590,111453,2979,N4490,NULL,['Y']
1924,209,687,58056,2991,3R3274,NULL,['Y+']
1925,235,1108,75234,1262,Y5341,Gold,['J']
1926,292,605,125832,1187,6B2052,Silver,['Y']
1927,159,1261,99600,1120,Z71576,NULL,['FC']
1928,187,244,83814,322,2S2536,NULL,['FC']
1929,248,744,145605,3015,4Y3019,NULL,['J']
1930,166,1164,121713,3922,UN2408,Silver,['Y+']
1931,119,1141,144474,3098,8A1277,NULL,['Y+']
1932,249,1088,23430,1211,AD57,NULL,['J']
1933,140,363,69903,876,LT3441,NULL,['Y+']
1934,176,538,86673,2613,MB896,Platinum,['Y+']
1935,148,1032,34125,1520,C03355,Gold,['FC']
1936,124,878,50883,1392,EE2454,NULL,['J']
1937,292,1006,75357,2349,ED1292,Gold,['Y']
1938,295,357,125406,431,ZG745,Explorer,['J']
1939,295,894,50982,1853,7T361,Gold,['FC']
1940,167,748,63033,3045,G33604,NULL,['FC']
1941,165,497,29283,1807,OX1788,NULL,['FC']
1942,185,843,91905,2978,DT1982,Silver,['Y']
1943,224,1064,57705,988,NF2018,Platinum,['J']
1944,292,283,13758,2026,TI295,NULL,['J']
1945,242,110,124368,1325,1G2898,Platinum,['J']
1946,266,1039,124068,2641,3P3796,Explorer,['Y+']
1947,213,149,128982,853,S5498,Platinum,['Y']
1948,234,523,135846,3313,VC2313,Platinum,['Y+']
1949,198,927,27681,904,6N2828,Gold,['J']
1950,149,1239,65187,1146,I72698,NULL,['FC']
1951,270,518,4245,1211,EI2655,Explorer,['FC']
1952,249,452,26607,532,EZ1938,NULL,['Y+']
1953,121,518,84294,1028,JK1244,Gold,['J']
1954,169,1244,101133,2066,FY3293,Silver,['Y']
1955,233,845,62382,485,KY282,Explorer,['FC']
1956,269,658,53094,1264,GD2535,Platinum,['FC']
1957,278,1066,50661,1984,BM2494,NULL,['FC']
1958,267,220,43542,45,P0380,NULL,['J']
1959,184,399,28014,1413,NV146,Gold,['Y']
1960,236,184,771,402,H92172,Platinum,['J']
1961,192,413,24678,2645,HO410,Gold,['J']
1962,295,937,77844,1973,UX1024,NULL,['Y+']
1963,144,1086,64266,2417,ZV562,NULL,['FC']
1964,164,1233,119511,448,BX673,NULL,['J']
1965,169,226,109596,2054,T93306,NULL,['J']
1966,223,875,1116,2840,UQ1954,Platinum,['Y+']
1967,162,1046,45777,1031,4C1051,NULL,['Y']
1968,205,154,76035,329,PR2120,NULL,['FC']
1969,227,618,79188,3620,GW1436,Platinum,['J']
1970,287,1267,109197,2001,RB2413,Silver,['FC']
1971,122,829,7113,1847,BB735,NULL,['FC']
1972,300,1142,28323,1719,U92360,Silver,['J']
1973,293,291,36138,436,VC164,NULL,['J']
1974,278,823,79878,2575,W23088,NULL,['FC']
1975,253,794,94593,3559,DW1652,Gold,['FC']
1976,107,343,39372,3272,OE30,NULL,['FC']
1977,163,414,113019,1561,Z6801,Silver,['Y']
1978,226,263,14421,784,VT1930,NULL,['Y+']
1979,267,963,109551,3929,2B2398,Gold,['FC']
1980,289,1179,109368,3411,XO3952,Explorer,['J']
1981,232,462,111681,2477,GS3227,NULL,['FC']
1982,216,476,108804,2546,VY2074,NULL,['Y']
1983,181,815,88614,827,LF2206,NULL,['J']
1984,199,414,21864,113,BW1286,Gold,['Y+']
1985,289,106,24909,2250,1Q2129,Silver,['FC']
1986,297,891,83652,3038,C0200,Silver,['Y+']
1987,169,992,19932,3226,K61019,NULL,['J']
1988,279,928,118230,81,4X2438,NULL,['Y+']
1989,241,359,20541,263,1I3159,Gold,['Y+']
1990,147,780,79827,552,GX405,Silver,['Y']
1991,218,1107,51243,3030,9Y3277,NULL,['Y']
1992,123,753,77241,165,GW1436,NULL,['FC']
1993,165,1013,47259,2079,C0294,NULL,['Y']
1994,120,916,135180,229,HG2585,Silver,['Y+']
1995,197,492,54096,2915,3E206,Gold,['FC']
1996,266,1228,12507,1030,XP3837,Platinum,['FC']
1997,285,1125,40353,8,M81594,Gold,['J']
1998,108,372,148065,975,JP2668,NULL,['J']
1999,177,812,49425,2149,SF1279,Explorer,['FC']
2000,264,1264,149415,291,M63889,NULL,['Y+']
2001,211,389,127797,2891,2N3749,Explorer,['FC']
2002,253,391,53046,2852,IJ1073,Gold,['FC']
2003,231,368,79866,2395,D1441,Silver,['Y+']
2004,151,1228,42900,2899,NC721,NULL,['Y']
2005,159,112,9636,3782,K3814,Platinum,['FC']
2006,261,192,8028,450,FE2175,NULL,['J']
2007,180,570,123360,3930,K62153,NULL,['J']
2008,274,498,115650,1802,MY1298,Gold,['Y+']
2009,210,313,86118,3564,UB1441,Explorer,['J']
2010,163,881,71610,1921,ER3726,NULL,['FC']
2011,153,840,34974,3387,PG3407,Platinum,['Y+']
2012,118,177,100626,1297,UL3843,NULL,['Y+']
2013,191,1237,38331,3551,BC3799,NULL,['FC']
2014,268,241,6501,2956,SH3579,NULL,['Y']
2015,123,506,103896,1171,VA284,NULL,['Y']
2016,131,845,141123,2346,IN348,Silver,['Y']
2017,265,1187,19152,1746,MI3642,NULL,['Y']
2018,153,350,124716,2978,K93339,Silver,['J']
2019,284,817,9822,529,HT2092,NULL,['Y']
2020,267,676,139320,1767,PQ3571,Explorer,['Y']
2021,227,134,38907,1433,E62378,NULL,['FC']
2022,292,626,51495,2543,C716,Silver,['J']
2023,253,149,134625,364,3J173,NULL,['FC']
2024,278,935,30516,3446,QY3350,NULL,['J']
2025,107,1193,136002,2996,F43753,NULL,['Y']
2026,208,805,91578,441,NJ785,NULL,['Y']
2027,262,138,63759,3102,5W1672,NULL,['Y']
2028,200,370,42126,188,H8990,Platinum,['FC']
2029,204,145,44955,822,J5752,NULL,['FC']
2030,129,199,140205,2570,TF2259,Platinum,['Y+']
2031,206,600,16887,2656,XO3410,NULL,['FC']
2032,202,405,34656,190,BM1061,NULL,['Y+']
2033,225,511,141792,3435,P92426,Explorer,['FC']
2034,128,1052,109824,3957,M73193,NULL,['Y']
2035,233,1008,47742,1736,OP1238,NULL,['J']
2036,119,543,3882,3208,OG3584,Gold,['Y']
2037,131,870,85599,3916,OM3698,NULL,['Y']
2038,275,1090,128004,2638,4D3076,NULL,['Y']
2039,190,966,49149,3908,GG856,NULL,['FC']
2040,101,564,53886,1602,WY3675,NULL,['J']
2041,227,1057,20481,1045,GW3752,NULL,['Y']
2042,163,550,66594,3202,WU876,NULL,['Y+']
2043,281,846,96459,35,R62264,Explorer,['FC']
2044,187,821,125037,630,DK3823,Silver,['Y']
2045,130,681,81147,1624,J8167,Gold,['FC']
2046,175,1212,23457,1049,7W3808,Platinum,['Y']
2047,183,255,38118,1235,МИ366,NULL,['Y']
2048,171,762,107121,2051,9A240,NULL,['Y']
2049,206,1140,76977,2463,CM2046,NULL,['J']
2050,255,153,100371,2480,H52486,Platinum,['FC']
2051,236,1246,78696,2089,J23541,NULL,['FC']
2052,135,710,90525,4000,VT1930,NULL,['Y']
2053,212,1176,124293,2581,K61019,Silver,['FC']
2054,190,363,24072,35,6P2106,Explorer,['Y+']
2055,204,1249,107406,3058,HM2036,NULL,['Y+']
2056,119,961,98421,3784,3V1153,NULL,['J']
2057,240,578,20946,778,I93047,Explorer,['FC']
2058,219,697,64218,3883,SL1250,Platinum,['Y+']
2059,185,295,38307,2383,8P3463,NULL,['Y+']
2060,147,1180,24549,1247,-.948,NULL,['J']
2061,190,1108,75711,374,B43473,Platinum,['Y']
2062,130,1185,51423,3768,PZ728,NULL,['FC']
2063,188,900,139605,2883,GN3206,Silver,['J']
2064,192,695,46914,3307,Z7112,NULL,['Y+']
2065,193,558,8265,2980,9I753,Platinum,['FC']
2066,208,266,89217,849,HR571,NULL,['FC']
2067,186,943,125931,3445,I53042,Silver,['J']
2068,207,616,84150,624,FE2175,Explorer,['Y']
2069,259,1261,38505,1815,7B1110,NULL,['FC']
2070,146,191,94620,2478,FK486,NULL,['FC']
2071,106,161,1959,470,B42989,Explorer,['J']
2072,168,817,20310,2598,GW3752,Gold,['FC']
2073,266,929,43512,1456,KQ3079,Explorer,['Y+']
2074,120,199,37656,1775,SM1848,Silver,['FC']
2075,294,454,30447,3820,6T711,NULL,['FC']
2076,164,1232,64053,1137,HN3484,NULL,['J']
2077,188,1123,135456,2733,HV1060,Silver,['Y+']
2078,144,685,115155,2098,SH2223,NULL,['FC']
2079,297,852,145197,3616,4H214,NULL,['FC']
2080,120,1009,36066,3050,2C3072,Explorer,['Y']
2081,188,810,97902,2780,KG2412,NULL,['J']
2082,115,835,110103,2053,BS2796,Silver,['FC']
2083,129,420,25941,2663,9H987,Explorer,['Y']
2084,105,248,125877,285,0D2756,NULL,['Y+']
2085,173,1005,38961,1882,JT3868,Silver,['FC']
2086,119,579,105147,1785,KM3323,Silver,['Y+']
2087,201,416,124752,760,JS319,Silver,['FC']
2088,103,1265,11547,1415,R93434,NULL,['FC']
2089,120,546,144537,2281,LB475,NULL,['J']
2090,295,898,7395,1407,A11222,NULL,['Y+']
2091,130,634,79545,304,N51728,Gold,['FC']
2092,163,483,41691,1306,QS1069,NULL,['J']
2093,274,880,54126,1541,JW638,NULL,['Y']
2094,251,467,612,3056,GV3189,Explorer,['Y']
2095,154,1280,75660,1100,WM2473,NULL,['J']
2096,203,1188,64680,893,ZX2687,Silver,['Y']
